group,names,logfoldchanges,cell.type,organ
9,C3AR1,3.3185968,Eosinophils,Immune system
9,C3AR1,3.3185968,Macrophages,Immune system
9,C3AR1,3.3185968,Macrophages,Immune system
9,IL16,2.8181064,Plasma cells,Immune system
9,IL16,2.8181064,Plasma cells,Immune system
9,IL16,2.8181064,Plasma cells,Immune system
9,IL16,2.8181064,Plasma cells,Immune system
9,SLC31A2,3.6072934,Mast cells,Immune system
9,ITGAM,3.2602518,Basophils,Immune system
9,ITGAM,3.2602518,Basophils,Immune system
9,ITGAM,3.2602518,Basophils,Immune system
9,ITGAM,3.2602518,Dendritic cells,Immune system
9,ITGAM,3.2602518,Dendritic cells,Immune system
9,ITGAM,3.2602518,Dendritic cells,Immune system
9,ITGAM,3.2602518,Macrophages,Immune system
9,ITGAM,3.2602518,Macrophages,Immune system
9,ITGAM,3.2602518,Macrophages,Immune system
9,ITGAM,3.2602518,Monocytes,Immune system
9,ITGAM,3.2602518,Monocytes,Immune system
9,ITGAM,3.2602518,Monocytes,Immune system
9,ITGAM,3.2602518,Myeloid-derived suppressor cells,Immune system
9,ITGAM,3.2602518,Myeloid-derived suppressor cells,Immune system
9,ITGAM,3.2602518,Myeloid-derived suppressor cells,Immune system
9,ITGAM,3.2602518,Neutrophils,Immune system
9,ITGAM,3.2602518,Neutrophils,Immune system
9,ITGAM,3.2602518,Neutrophils,Immune system
9,ITGAM,3.2602518,NK cells,Immune system
9,ITGAM,3.2602518,NK cells,Immune system
9,ITGAM,3.2602518,NK cells,Immune system
9,GPR34,3.0575228,Macrophages,Immune system
9,GPR34,3.0575228,Macrophages,Immune system
9,GPR34,3.0575228,Mast cells,Immune system
9,GPR34,3.0575228,Mast cells,Immune system
9,KCNE3,3.3863306,Mast cells,Immune system
9,KCNE3,3.3863306,Mast cells,Immune system
9,CLEC12A,3.5028129,Monocytes,Immune system
9,CLEC12A,3.5028129,Monocytes,Immune system
9,LILRB4,3.4585674,Macrophages,Immune system
9,LILRB4,3.4585674,Macrophages,Immune system
9,LILRB4,3.4585674,Macrophages,Immune system
9,PLBD1,3.733108,Dendritic cells,Immune system
9,PLBD1,3.733108,Dendritic cells,Immune system
9,SIGLEC10,4.1219416,Eosinophils,Immune system
9,SIGLEC10,4.1219416,Eosinophils,Immune system
9,GIMAP2,2.8173058,T cells,Immune system
9,GIMAP2,2.8173058,T cells,Immune system
9,ALOX5,2.7750123,B cells memory,Immune system
9,ALOX5,2.7750123,B cells memory,Immune system
9,ALOX5,2.7750123,B cells memory,Immune system
9,CD300A,2.6853018,Macrophages,Immune system
9,CD300A,2.6853018,Macrophages,Immune system
9,CD300A,2.6853018,Macrophages,Immune system
9,CD300A,2.6853018,Macrophages,Immune system
9,CD300A,2.6853018,Macrophages,Immune system
9,GPR183,2.8939538,Basophils,Immune system
9,GPR183,2.8939538,Basophils,Immune system
9,GPR183,2.8939538,Plasmacytoid dendritic cells,Immune system
9,GPR183,2.8939538,Plasmacytoid dendritic cells,Immune system
9,LAIR1,2.9186556,B cells,Immune system
9,LAIR1,2.9186556,B cells,Immune system
9,SELL,3.4704504,B cells naive,Immune system
9,SELL,3.4704504,B cells naive,Immune system
9,SELL,3.4704504,B cells naive,Immune system
9,SELL,3.4704504,Monocytes,Immune system
9,SELL,3.4704504,Monocytes,Immune system
9,SELL,3.4704504,Monocytes,Immune system
9,SELL,3.4704504,Neutrophils,Immune system
9,SELL,3.4704504,Neutrophils,Immune system
9,SELL,3.4704504,Neutrophils,Immune system
9,SELL,3.4704504,T memory cells,Immune system
9,SELL,3.4704504,T memory cells,Immune system
9,SELL,3.4704504,T memory cells,Immune system
9,SELL,3.4704504,T regulatory cells,Immune system
9,SELL,3.4704504,T regulatory cells,Immune system
9,SELL,3.4704504,T regulatory cells,Immune system
9,BTK,2.8521285,Mast cells,Immune system
9,BTK,2.8521285,Mast cells,Immune system
9,BTK,2.8521285,Mast cells,Immune system
9,MYO1G,2.5070252,Macrophages,Immune system
9,MYO1G,2.5070252,Macrophages,Immune system
9,MYO1G,2.5070252,Macrophages,Immune system
9,MYO1G,2.5070252,Macrophages,Immune system
9,MYO1G,2.5070252,T cells,Immune system
9,MYO1G,2.5070252,T cells,Immune system
9,MYO1G,2.5070252,T cells,Immune system
9,MYO1G,2.5070252,T cells,Immune system
9,GPBAR1,3.905942,Cholangiocytes,Liver
9,CSF2RB,3.1823652,Mast cells,Immune system
9,CSF2RB,3.1823652,Mast cells,Immune system
9,IRF5,2.7165446,Macrophages,Immune system
9,IRF5,2.7165446,Macrophages,Immune system
9,IRF5,2.7165446,Plasmacytoid dendritic cells,Immune system
9,IRF5,2.7165446,Plasmacytoid dendritic cells,Immune system
9,NR4A3,2.5266473,Dendritic cells,Immune system
9,NR4A3,2.5266473,Dendritic cells,Immune system
9,NR4A3,2.5266473,Dendritic cells,Immune system
9,NR4A3,2.5266473,Macrophages,Immune system
9,NR4A3,2.5266473,Macrophages,Immune system
9,NR4A3,2.5266473,Macrophages,Immune system
9,ARL11,3.3538306,Macrophages,Immune system
9,ARL11,3.3538306,Macrophages,Immune system
10,APOA2,3.4048414,Hepatocytes,Liver
10,APOA2,3.4048414,Hepatocytes,Liver
10,APOA2,3.4048414,Hepatocytes,Liver
10,APOB,3.008698,Hepatocytes,Liver
10,APOB,3.008698,Hepatocytes,Liver
10,APOB,3.008698,Hepatocytes,Liver
10,CPS1,2.6896665,Hepatocytes,Liver
10,CPS1,2.6896665,Hepatocytes,Liver
10,CPS1,2.6896665,Hepatocytes,Liver
10,AFP,3.4988472,Hepatoblasts,Liver
10,AFP,3.4988472,Hepatoblasts,Liver
10,AFP,3.4988472,Hepatocytes,Liver
10,AFP,3.4988472,Hepatocytes,Liver
10,LYZ,2.8087015,Dendritic cells,Immune system
10,LYZ,2.8087015,Dendritic cells,Immune system
10,LYZ,2.8087015,Dendritic cells,Immune system
10,LYZ,2.8087015,Kupffer cells,Liver
10,LYZ,2.8087015,Kupffer cells,Liver
10,LYZ,2.8087015,Kupffer cells,Liver
10,LYZ,2.8087015,Monocytes,Immune system
10,LYZ,2.8087015,Monocytes,Immune system
10,LYZ,2.8087015,Monocytes,Immune system
10,LYZ,2.8087015,Neutrophils,Immune system
10,LYZ,2.8087015,Neutrophils,Immune system
10,LYZ,2.8087015,Neutrophils,Immune system
11,VCAN,3.8425467,Dendritic cells,Immune system
11,VCAN,3.8425467,Dendritic cells,Immune system
11,VCAN,3.8425467,Monocytes,Immune system
11,VCAN,3.8425467,Monocytes,Immune system
11,GRB14,3.0154357,Hepatocytes,Liver
11,ENAH,2.6663146,Mast cells,Immune system
11,ENAH,2.6663146,Mast cells,Immune system
11,ENAH,2.6663146,Mast cells,Immune system
11,NRP2,3.4098053,Macrophages,Immune system
11,NRP2,3.4098053,Macrophages,Immune system
11,NRP2,3.4098053,Macrophages,Immune system
11,NRP2,3.4098053,Macrophages,Immune system
11,LEF1,3.5510836,T cells,Immune system
11,LEF1,3.5510836,T cells,Immune system
11,LEF1,3.5510836,T cells,Immune system
11,LEF1,3.5510836,T memory cells,Immune system
11,LEF1,3.5510836,T memory cells,Immune system
11,LEF1,3.5510836,T memory cells,Immune system
11,SGCE,2.5817893,Mast cells,Immune system
11,BCL11A,3.335009,B cells,Immune system
11,BCL11A,3.335009,B cells,Immune system
11,BCL11A,3.335009,Plasmacytoid dendritic cells,Immune system
11,BCL11A,3.335009,Plasmacytoid dendritic cells,Immune system
11,IL7,2.981285,B cells memory,Immune system
11,ENTPD1,2.7251294,T regulatory cells,Immune system
11,ENTPD1,2.7251294,T regulatory cells,Immune system
11,ENTPD1,2.7251294,T regulatory cells,Immune system
11,ENTPD1,2.7251294,T regulatory cells,Immune system
12,DNASE1L3,6.06228,Dendritic cells,Immune system
12,DNASE1L3,6.06228,Dendritic cells,Immune system
12,DNASE1L3,6.06228,Dendritic cells,Immune system
12,DNASE1L3,6.06228,Dendritic cells,Immune system
12,DNASE1L3,6.06228,Kupffer cells,Liver
12,DNASE1L3,6.06228,Kupffer cells,Liver
12,DNASE1L3,6.06228,Kupffer cells,Liver
12,DNASE1L3,6.06228,Kupffer cells,Liver
12,DNASE1L3,6.06228,Macrophages,Immune system
12,DNASE1L3,6.06228,Macrophages,Immune system
12,DNASE1L3,6.06228,Macrophages,Immune system
12,DNASE1L3,6.06228,Macrophages,Immune system
12,TIMP1,4.952708,Hepatic stellate cells,Liver
12,TIMP1,4.952708,Hepatic stellate cells,Liver
12,STAB1,5.1643085,Macrophages,Immune system
12,STAB1,5.1643085,Macrophages,Immune system
12,STAB1,5.1643085,Macrophages,Immune system
12,HLA-B,2.949206,Dendritic cells,Immune system
12,HLA-B,2.949206,Dendritic cells,Immune system
12,HLA-B,2.949206,Dendritic cells,Immune system
12,HLA-B,2.949206,Dendritic cells,Immune system
12,HLA-B,2.949206,Dendritic cells,Immune system
12,HLA-B,2.949206,Dendritic cells,Immune system
12,HLA-B,2.949206,Dendritic cells,Immune system
12,HLA-B,2.949206,Dendritic cells,Immune system
12,IFITM3,2.7783506,Monocytes,Immune system
12,IFITM3,2.7783506,Monocytes,Immune system
12,IFITM3,2.7783506,Monocytes,Immune system
12,IFITM3,2.7783506,Monocytes,Immune system
12,IGFBP7,3.1168377,Basophils,Immune system
12,IGFBP7,3.1168377,Basophils,Immune system
12,IGFBP7,3.1168377,Basophils,Immune system
12,IGFBP7,3.1168377,Basophils,Immune system
12,IGFBP7,3.1168377,Basophils,Immune system
12,IGFBP7,3.1168377,Basophils,Immune system
12,IGFBP7,3.1168377,Hepatic stellate cells,Liver
12,IGFBP7,3.1168377,Hepatic stellate cells,Liver
12,IGFBP7,3.1168377,Hepatic stellate cells,Liver
12,IGFBP7,3.1168377,Hepatic stellate cells,Liver
12,IGFBP7,3.1168377,Hepatic stellate cells,Liver
12,IGFBP7,3.1168377,Hepatic stellate cells,Liver
12,ID1,3.752067,Basophils,Immune system
12,MAF,3.4207082,Macrophages,Immune system
12,MAF,3.4207082,Macrophages,Immune system
12,MAF,3.4207082,T regulatory cells,Immune system
12,MAF,3.4207082,T regulatory cells,Immune system
12,MRC1,3.2004023,Macrophages,Immune system
12,MRC1,3.2004023,Macrophages,Immune system
12,MRC1,3.2004023,Macrophages,Immune system
12,MRC1,3.2004023,Macrophages,Immune system
12,MRC1,3.2004023,Macrophages,Immune system
12,MRC1,3.2004023,Macrophages,Immune system
12,MRC1,3.2004023,Monocytes,Immune system
12,MRC1,3.2004023,Monocytes,Immune system
12,MRC1,3.2004023,Monocytes,Immune system
12,MRC1,3.2004023,Monocytes,Immune system
12,MRC1,3.2004023,Monocytes,Immune system
12,MRC1,3.2004023,Monocytes,Immune system
12,ACP5,4.6625414,Monocytes,Immune system
12,ACP5,4.6625414,Monocytes,Immune system
12,ACP5,4.6625414,T memory cells,Immune system
12,ACP5,4.6625414,T memory cells,Immune system
12,CLEC1B,5.098713,Kupffer cells,Liver
12,CLEC1B,5.098713,Kupffer cells,Liver
12,SPARC,2.870457,Hepatic stellate cells,Liver
12,SPARC,2.870457,Hepatic stellate cells,Liver
12,SPARC,2.870457,Hepatic stellate cells,Liver
12,PLAC8,3.268245,Dendritic cells,Immune system
12,PLAC8,3.268245,Dendritic cells,Immune system
12,PLAC8,3.268245,Dendritic cells,Immune system
12,PLAC8,3.268245,Dendritic cells,Immune system
12,LYVE1,3.2822163,Macrophages,Immune system
12,LYVE1,3.2822163,Macrophages,Immune system
12,LYVE1,3.2822163,Macrophages,Immune system
12,LYVE1,3.2822163,Macrophages,Immune system
12,LYVE1,3.2822163,Macrophages,Immune system
12,KLF4,3.616867,Plasma cells,Immune system
12,KLF4,3.616867,Plasma cells,Immune system
12,DUSP5,3.299875,Macrophages,Immune system
12,DUSP5,3.299875,Macrophages,Immune system
12,VWF,2.8053577,Megakaryocytes,Immune system
12,VWF,2.8053577,Megakaryocytes,Immune system
12,CD9,2.528149,Megakaryocytes,Immune system
12,CD9,2.528149,Megakaryocytes,Immune system
12,CD9,2.528149,Plasma cells,Immune system
12,CD9,2.528149,Plasma cells,Immune system
12,S1PR1,3.4655054,Natural killer T cells,Immune system
12,S1PR1,3.4655054,Natural killer T cells,Immune system
12,PPP1R14A,3.8604186,Dendritic cells,Immune system
12,PPP1R14A,3.8604186,Dendritic cells,Immune system
12,LTC4S,3.7404404,Basophils,Immune system
12,LTC4S,3.7404404,Eosinophils,Immune system
12,LTC4S,3.7404404,Mast cells,Immune system
12,IGFBP6,2.509007,Hepatic stellate cells,Liver
12,FAM84A,3.125134,Mast cells,Immune system
13,KRT19,2.6533496,Cholangiocytes,Liver
13,IL17RB,2.5023303,Nuocytes,Immune system
13,IL17RB,2.5023303,Nuocytes,Immune system
13,IL17RB,2.5023303,Nuocytes,Immune system
13,IL17RB,2.5023303,Plasmacytoid dendritic cells,Immune system
13,IL17RB,2.5023303,Plasmacytoid dendritic cells,Immune system
13,IL17RB,2.5023303,Plasmacytoid dendritic cells,Immune system
14,SLC8A1,6.0429044,Hepatic stellate cells,Liver
14,SLC8A1,6.0429044,Hepatic stellate cells,Liver
14,SLC8A1,6.0429044,Hepatic stellate cells,Liver
14,SLC8A1,6.0429044,Hepatic stellate cells,Liver
14,DOCK2,6.030192,NK cells,Immune system
14,DOCK2,6.030192,NK cells,Immune system
14,DOCK2,6.030192,NK cells,Immune system
14,DOCK2,6.030192,NK cells,Immune system
14,PTPRC,4.590299,B cells,Immune system
14,PTPRC,4.590299,B cells,Immune system
14,PTPRC,4.590299,B cells,Immune system
14,PTPRC,4.590299,B cells,Immune system
14,PTPRC,4.590299,B cells,Immune system
14,PTPRC,4.590299,B cells memory,Immune system
14,PTPRC,4.590299,B cells memory,Immune system
14,PTPRC,4.590299,B cells memory,Immune system
14,PTPRC,4.590299,B cells memory,Immune system
14,PTPRC,4.590299,B cells memory,Immune system
14,PTPRC,4.590299,Dendritic cells,Immune system
14,PTPRC,4.590299,Dendritic cells,Immune system
14,PTPRC,4.590299,Dendritic cells,Immune system
14,PTPRC,4.590299,Dendritic cells,Immune system
14,PTPRC,4.590299,Dendritic cells,Immune system
14,PTPRC,4.590299,Monocytes,Immune system
14,PTPRC,4.590299,Monocytes,Immune system
14,PTPRC,4.590299,Monocytes,Immune system
14,PTPRC,4.590299,Monocytes,Immune system
14,PTPRC,4.590299,Monocytes,Immune system
14,PTPRC,4.590299,T memory cells,Immune system
14,PTPRC,4.590299,T memory cells,Immune system
14,PTPRC,4.590299,T memory cells,Immune system
14,PTPRC,4.590299,T memory cells,Immune system
14,PTPRC,4.590299,T memory cells,Immune system
14,ARHGAP15,5.041897,T memory cells,Immune system
14,ARHGAP15,5.041897,T memory cells,Immune system
14,ARHGAP15,5.041897,T memory cells,Immune system
14,ARHGAP15,5.041897,T memory cells,Immune system
14,ARHGAP15,5.041897,T memory cells,Immune system
14,ETV6,3.3610806,Dendritic cells,Immune system
14,ETV6,3.3610806,Dendritic cells,Immune system
14,ETV6,3.3610806,Plasmacytoid dendritic cells,Immune system
14,ETV6,3.3610806,Plasmacytoid dendritic cells,Immune system
14,DOCK8,4.069305,Neutrophils,Immune system
14,DOCK8,4.069305,Neutrophils,Immune system
14,DOCK8,4.069305,Neutrophils,Immune system
14,LYN,4.516686,Monocytes,Immune system
14,LYN,4.516686,Monocytes,Immune system
14,MARCH1,5.05403,Macrophages,Immune system
14,MARCH1,5.05403,Macrophages,Immune system
14,FLI1,4.523382,B cells,Immune system
14,FLI1,4.523382,B cells,Immune system
14,FLI1,4.523382,B cells,Immune system
14,FLI1,4.523382,B cells,Immune system
14,FLI1,4.523382,B cells,Immune system
14,FLI1,4.523382,Megakaryocytes,Immune system
14,FLI1,4.523382,Megakaryocytes,Immune system
14,FLI1,4.523382,Megakaryocytes,Immune system
14,FLI1,4.523382,Megakaryocytes,Immune system
14,FLI1,4.523382,Megakaryocytes,Immune system
14,FCHSD2,2.7981088,B cells,Immune system
14,FCHSD2,2.7981088,B cells,Immune system
14,MSR1,5.0917096,Kupffer cells,Liver
14,MSR1,5.0917096,Kupffer cells,Liver
14,MSR1,5.0917096,Kupffer cells,Liver
14,SYK,5.5251703,Macrophages,Immune system
14,SYK,5.5251703,Macrophages,Immune system
14,SYK,5.5251703,Macrophages,Immune system
14,ACER3,3.8619223,Mast cells,Immune system
14,ACER3,3.8619223,Mast cells,Immune system
14,ACER3,3.8619223,Mast cells,Immune system
14,NPL,4.7082634,Basophils,Immune system
14,NPL,4.7082634,Basophils,Immune system
14,NPL,4.7082634,Basophils,Immune system
14,MITF,5.556862,B cells naive,Immune system
14,MITF,5.556862,B cells naive,Immune system
14,MITF,5.556862,Mast cells,Immune system
14,MITF,5.556862,Mast cells,Immune system
14,SAMSN1,4.843816,Macrophages,Immune system
14,SAMSN1,4.843816,Macrophages,Immune system
14,SAMSN1,4.843816,Macrophages,Immune system
14,SLCO2B1,3.1738348,Macrophages,Immune system
14,SLCO2B1,3.1738348,Macrophages,Immune system
14,SLCO2B1,3.1738348,Macrophages,Immune system
14,SPRED1,3.4947286,Mast cells,Immune system
14,MERTK,2.9452884,Red pulp macrophages,Immune system
14,MRC1,3.7636197,Macrophages,Immune system
14,MRC1,3.7636197,Macrophages,Immune system
14,MRC1,3.7636197,Macrophages,Immune system
14,MRC1,3.7636197,Macrophages,Immune system
14,MRC1,3.7636197,Macrophages,Immune system
14,MRC1,3.7636197,Macrophages,Immune system
14,MRC1,3.7636197,Monocytes,Immune system
14,MRC1,3.7636197,Monocytes,Immune system
14,MRC1,3.7636197,Monocytes,Immune system
14,MRC1,3.7636197,Monocytes,Immune system
14,MRC1,3.7636197,Monocytes,Immune system
14,MRC1,3.7636197,Monocytes,Immune system
14,HCK,5.217591,Dendritic cells,Immune system
14,HCK,5.217591,Dendritic cells,Immune system
14,HCK,5.217591,Dendritic cells,Immune system
14,HCK,5.217591,Dendritic cells,Immune system
14,HCK,5.217591,Monocytes,Immune system
14,HCK,5.217591,Monocytes,Immune system
14,HCK,5.217591,Monocytes,Immune system
14,HCK,5.217591,Monocytes,Immune system
14,APBB1IP,3.3958833,T memory cells,Immune system
14,APBB1IP,3.3958833,T memory cells,Immune system
14,APBB1IP,3.3958833,T memory cells,Immune system
14,APBB1IP,3.3958833,T memory cells,Immune system
14,APBB1IP,3.3958833,T memory cells,Immune system
14,RBPJ,2.562173,Macrophages,Immune system
14,CD163,3.770364,Dendritic cells,Immune system
14,CD163,3.770364,Dendritic cells,Immune system
14,CD163,3.770364,Dendritic cells,Immune system
14,CD163,3.770364,Dendritic cells,Immune system
14,CD163,3.770364,Kupffer cells,Liver
14,CD163,3.770364,Kupffer cells,Liver
14,CD163,3.770364,Kupffer cells,Liver
14,CD163,3.770364,Kupffer cells,Liver
14,CD163,3.770364,Macrophages,Immune system
14,CD163,3.770364,Macrophages,Immune system
14,CD163,3.770364,Macrophages,Immune system
14,CD163,3.770364,Macrophages,Immune system
14,CD163,3.770364,Monocytes,Immune system
14,CD163,3.770364,Monocytes,Immune system
14,CD163,3.770364,Monocytes,Immune system
14,CD163,3.770364,Monocytes,Immune system
14,CSF1R,4.6034184,Kupffer cells,Liver
14,CSF1R,4.6034184,Kupffer cells,Liver
14,CSF1R,4.6034184,Kupffer cells,Liver
14,CSF1R,4.6034184,Kupffer cells,Liver
14,CSF1R,4.6034184,Macrophages,Immune system
14,CSF1R,4.6034184,Macrophages,Immune system
14,CSF1R,4.6034184,Macrophages,Immune system
14,CSF1R,4.6034184,Macrophages,Immune system
14,CSF1R,4.6034184,Monocytes,Immune system
14,CSF1R,4.6034184,Monocytes,Immune system
14,CSF1R,4.6034184,Monocytes,Immune system
14,CSF1R,4.6034184,Monocytes,Immune system
14,TET2,2.8131557,Monocytes,Immune system
14,ENTPD1,4.373946,T regulatory cells,Immune system
14,ENTPD1,4.373946,T regulatory cells,Immune system
14,ENTPD1,4.373946,T regulatory cells,Immune system
14,ENTPD1,4.373946,T regulatory cells,Immune system
14,ITGAX,5.421495,Basophils,Immune system
14,ITGAX,5.421495,Basophils,Immune system
14,ITGAX,5.421495,Dendritic cells,Immune system
14,ITGAX,5.421495,Dendritic cells,Immune system
14,ITGAX,5.421495,Macrophages,Immune system
14,ITGAX,5.421495,Macrophages,Immune system
14,ITGAX,5.421495,Monocytes,Immune system
14,ITGAX,5.421495,Monocytes,Immune system
14,ITGAX,5.421495,Neutrophils,Immune system
14,ITGAX,5.421495,Neutrophils,Immune system
14,ITGAX,5.421495,NK cells,Immune system
14,ITGAX,5.421495,NK cells,Immune system
14,CTSS,2.844797,Dendritic cells,Immune system
14,CTSS,2.844797,Dendritic cells,Immune system
14,CTSS,2.844797,Dendritic cells,Immune system
14,NABP1,3.9658763,T cells,Immune system
14,IKZF1,3.94104,T memory cells,Immune system
14,IKZF1,3.94104,T memory cells,Immune system
14,IKZF1,3.94104,T memory cells,Immune system
14,IKZF1,3.94104,T memory cells,Immune system
14,IKZF1,3.94104,T memory cells,Immune system
14,SMAP2,2.5414848,B cells,Immune system
14,SMAP2,2.5414848,B cells,Immune system
14,SMAP2,2.5414848,B cells,Immune system
14,CD86,5.2640944,B cells,Immune system
14,CD86,5.2640944,B cells,Immune system
14,CD86,5.2640944,B cells memory,Immune system
14,CD86,5.2640944,B cells memory,Immune system
14,CD86,5.2640944,Dendritic cells,Immune system
14,CD86,5.2640944,Dendritic cells,Immune system
14,CD86,5.2640944,Macrophages,Immune system
14,CD86,5.2640944,Macrophages,Immune system
14,CD86,5.2640944,Monocytes,Immune system
14,CD86,5.2640944,Monocytes,Immune system
14,CD86,5.2640944,Plasmacytoid dendritic cells,Immune system
14,CD86,5.2640944,Plasmacytoid dendritic cells,Immune system
14,CD86,5.2640944,Red pulp macrophages,Immune system
14,CD86,5.2640944,Red pulp macrophages,Immune system
14,NRP2,2.6135075,Macrophages,Immune system
14,NRP2,2.6135075,Macrophages,Immune system
14,NRP2,2.6135075,Macrophages,Immune system
14,NRP2,2.6135075,Macrophages,Immune system
14,CMKLR1,4.701222,Monocytes,Immune system
14,CMKLR1,4.701222,Monocytes,Immune system
14,CMKLR1,4.701222,Monocytes,Immune system
14,TLR2,3.4204981,Macrophages,Immune system
14,TLR2,3.4204981,Macrophages,Immune system
14,TLR2,3.4204981,Macrophages,Immune system
14,TLR2,3.4204981,Neutrophils,Immune system
14,TLR2,3.4204981,Neutrophils,Immune system
14,TLR2,3.4204981,Neutrophils,Immune system
14,EPSTI1,4.206011,T memory cells,Immune system
14,EPSTI1,4.206011,T memory cells,Immune system
14,EPSTI1,4.206011,T memory cells,Immune system
14,SLA,3.4092093,Mast cells,Immune system
14,SLA,3.4092093,Mast cells,Immune system
14,SLA,3.4092093,Mast cells,Immune system
14,SLA,3.4092093,Mast cells,Immune system
14,SLA,3.4092093,Mast cells,Immune system
14,SLA,3.4092093,Mast cells,Immune system
14,SLA,3.4092093,Mast cells,Immune system
14,BCL2,3.7171354,T cells,Immune system
14,BCL2,3.7171354,T cells,Immune system
14,BCL2,3.7171354,T cells,Immune system
14,BCL2,3.7171354,T cells,Immune system
14,BCL2,3.7171354,T cells,Immune system
14,BCL2,3.7171354,T memory cells,Immune system
14,BCL2,3.7171354,T memory cells,Immune system
14,BCL2,3.7171354,T memory cells,Immune system
14,BCL2,3.7171354,T memory cells,Immune system
14,BCL2,3.7171354,T memory cells,Immune system
14,MS4A4A,3.9643621,Macrophages,Immune system
14,MS4A4A,3.9643621,Macrophages,Immune system
14,MS4A4A,3.9643621,Macrophages,Immune system
14,MS4A4A,3.9643621,Plasma cells,Immune system
14,MS4A4A,3.9643621,Plasma cells,Immune system
14,MS4A4A,3.9643621,Plasma cells,Immune system
14,RAB20,2.9316742,Macrophages,Immune system
14,RAB20,2.9316742,Macrophages,Immune system
14,RAB20,2.9316742,Macrophages,Immune system
14,RAB20,2.9316742,Macrophages,Immune system
14,GPNMB,3.9676728,Macrophages,Immune system
14,GPNMB,3.9676728,Macrophages,Immune system
14,SWAP70,3.0059955,B cells,Immune system
14,SWAP70,3.0059955,B cells,Immune system
14,TGFBR1,2.822053,Macrophages,Immune system
14,PECAM1,2.6050324,Megakaryocytes,Immune system
14,PECAM1,2.6050324,Megakaryocytes,Immune system
14,PECAM1,2.6050324,Monocytes,Immune system
14,PECAM1,2.6050324,Monocytes,Immune system
14,PECAM1,2.6050324,Neutrophils,Immune system
14,PECAM1,2.6050324,Neutrophils,Immune system
14,CYTH4,4.5890822,Macrophages,Immune system
14,CYTH4,4.5890822,Macrophages,Immune system
14,CYTH4,4.5890822,Macrophages,Immune system
14,LY86,4.7975283,B cells memory,Immune system
14,LY86,4.7975283,B cells memory,Immune system
14,LY86,4.7975283,B cells naive,Immune system
14,LY86,4.7975283,B cells naive,Immune system
14,F13A1,5.0051484,Macrophages,Immune system
14,F13A1,5.0051484,Megakaryocytes,Immune system
14,KLHL6,4.4307833,B cells,Immune system
14,KLHL6,4.4307833,B cells,Immune system
14,KLHL6,4.4307833,B cells,Immune system
14,PILRA,3.7370884,Monocytes,Immune system
14,PILRA,3.7370884,Neutrophils,Immune system
14,P2RX7,3.5650566,T follicular helper cells,Immune system
14,FGL2,2.7675123,Macrophages,Immune system
14,FGL2,2.7675123,Macrophages,Immune system
14,FGL2,2.7675123,Macrophages,Immune system
14,FGL2,2.7675123,Monocytes,Immune system
14,FGL2,2.7675123,Monocytes,Immune system
14,FGL2,2.7675123,Monocytes,Immune system
14,CD44,2.6027954,Basophils,Immune system
14,CD44,2.6027954,Basophils,Immune system
14,CD44,2.6027954,Basophils,Immune system
14,CD44,2.6027954,Monocytes,Immune system
14,CD44,2.6027954,Monocytes,Immune system
14,CD44,2.6027954,Monocytes,Immune system
14,CD44,2.6027954,Natural killer T cells,Immune system
14,CD44,2.6027954,Natural killer T cells,Immune system
14,CD44,2.6027954,Natural killer T cells,Immune system
14,TEC,2.803381,Basophils,Immune system
14,TEC,2.803381,Basophils,Immune system
14,TNFSF13B,3.221458,Plasmacytoid dendritic cells,Immune system
14,NCEH1,2.6945264,Macrophages,Immune system
14,NCEH1,2.6945264,Macrophages,Immune system
14,NCEH1,2.6945264,Mast cells,Immune system
14,NCEH1,2.6945264,Mast cells,Immune system
14,SPI1,3.1922054,Monocytes,Immune system
14,SPI1,3.1922054,Monocytes,Immune system
14,SPI1,3.1922054,Monocytes,Immune system
14,HMOX1,2.6399982,Red pulp macrophages,Immune system
14,HMOX1,2.6399982,Red pulp macrophages,Immune system
14,HMOX1,2.6399982,Red pulp macrophages,Immune system
14,CLEC7A,3.4441183,Dendritic cells,Immune system
14,CLEC7A,3.4441183,Dendritic cells,Immune system
14,CLEC7A,3.4441183,Dendritic cells,Immune system
14,CLEC7A,3.4441183,Macrophages,Immune system
14,CLEC7A,3.4441183,Macrophages,Immune system
14,CLEC7A,3.4441183,Macrophages,Immune system
14,CLEC7A,3.4441183,Monocytes,Immune system
14,CLEC7A,3.4441183,Monocytes,Immune system
14,CLEC7A,3.4441183,Monocytes,Immune system
14,IL17RA,2.8846424,Natural killer T cells,Immune system
14,TYMP,2.5549815,Monocytes,Immune system
14,TYMP,2.5549815,Monocytes,Immune system
14,TYMP,2.5549815,Monocytes,Immune system
14,CD83,3.8644228,Dendritic cells,Immune system
14,CD83,3.8644228,Dendritic cells,Immune system
14,CD83,3.8644228,Macrophages,Immune system
14,CD83,3.8644228,Macrophages,Immune system
14,CD83,3.8644228,Plasmacytoid dendritic cells,Immune system
14,CD83,3.8644228,Plasmacytoid dendritic cells,Immune system
14,BIN2,3.2051468,T memory cells,Immune system
14,BIN2,3.2051468,T memory cells,Immune system
14,BIN2,3.2051468,T memory cells,Immune system
14,BIN2,3.2051468,T memory cells,Immune system
14,LRMP,3.291737,B cells,Immune system
14,SLC7A7,3.269312,Macrophages,Immune system
